Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes/s,Flow_Packets/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets/s,Bwd_Packets/s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down/Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length.1,Fwd_Avg_Bytes/Bulk,Fwd_Avg_Packets/Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes/Bulk,Bwd_Avg_Packets/Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,ECEFlagCount
80,37532,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,309788.9801,213.1514441,5361.714286,11424.00644,30951,69,31999,15999.5,21242.19481,31020,979,37463,9365.75,15365.72208,32154,92,0,0,0,0,72,112,79.93179154,133.2196526,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
53,24120,2,2,62,158,31,31,31,0,79,79,79,0,9121.06136,165.8374793,8040,13918.76029,24112,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,82.91873964,82.91873964,31,79,50.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,62.75,31,79,40,0,0,0,0,0,0,2,62,2,158,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,1735670,4,0,24,0,6,6,6,0,0,0,0,0,13.82751329,2.304585549,578556.6667,1001266.825,1734720,354,1735670,578556.6667,1001266.825,1734720,354,0,0,0,0,0,0,0,0,0,80,0,2.304585549,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
80,437518,3,4,659,421,659,0,219.6666667,380.4738274,421,0,105.25,210.5,2468.469869,15.99934174,72919.66667,109086.8298,213788,4,222676,111338,144631.621,213608,9068,223942,74647.33333,128381.2485,222888,4,0,0,0,0,104,136,6.856860746,9.142480995,0,659,135,257.9374232,66531.71429,0,0,0,1,0,0,0,0,1,154.2857143,219.6666667,105.25,104,0,0,0,0,0,0,3,659,4,421,29200,5039,1,32,0,0,0,0,0,0,0,0,BENIGN,
80,54503311,7,6,42,0,6,6,6,0,0,0,0,0,0.770595386,0.23851762,4541942.583,4900964.139,10000000,192084,54500000,9083885.167,2726413.049,10200000,3518628,51000000,10200000,5808.395329,10200000,10200000,0,0,0,0,140,192,0.128432564,0.110085055,0,6,3.428571429,3.081315546,9.494505495,0,0,0,0,1,0,0,0,0,3.692307692,6,0,140,0,0,0,0,0,0,7,42,6,0,253,980,6,20,192154,124.9959999,192376,192084,10000000,5869.018853,10000000,9999669,BENIGN,
80,3791922,4,0,24,0,6,6,6,0,0,0,0,0,6.329244114,1.054874019,1263974,2188411.609,3790934,3,3791922,1263974,2188411.609,3790934,3,0,0,0,0,0,0,0,0,0,80,0,1.054874019,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
80,9694880,7,4,50,11601,20,0,7.142857143,6.094494002,7215,0,2900.25,3540.00286,1201.768356,1.134619511,969488,2288686.556,7294787,19,8997146,1499524.333,2917664.274,7294787,253,713790,237930,398126.4589,697555,160,0,0,0,0,152,92,0.722030598,0.412588913,0,7215,971.4166667,2333.890099,5447042.992,0,0,0,0,1,0,0,0,0,1059.727273,7.142857143,2900.25,152,0,0,0,0,0,0,7,50,4,11601,256,229,5,20,1686263,0,1686263,1686263,7294787,0,7294787,7294787,DDoS,
80,1816091,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6402.212224,4.955698806,227011.375,634864.3609,1798147,13,17642,8821,12450.7362,17625,17,1816071,363214.2,802187.9653,1798147,13,0,0,0,0,72,132,1.651899602,3.303799204,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,10143013,4,0,24,0,6,6,6,0,0,0,0,0,2.366160824,0.394360137,3381004.333,5855387.993,10100000,298,10100000,3381004.333,5855387.993,10100000,298,0,0,0,0,0,0,0,0,0,80,0,0.394360137,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,789,0,789,789,10100000,0,10100000,10100000,DDoS,
80,1087947,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,10692.61646,8.272461802,135993.375,384250.2113,1086964,3,872,436,359.2102448,690,182,1087872,217574.4,486003.6907,1086964,3,0,0,0,0,72,132,2.757487267,5.514974535,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,10701778,5,0,30,0,6,6,6,0,0,0,0,0,2.803272503,0.467212084,2675444.5,5344884.192,10700000,1,10700000,2675444.5,5344884.192,10700000,1,0,0,0,0,0,0,0,0,0,100,0,0.467212084,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,9009,0,9009,9009,10700000,0,10700000,10700000,DDoS,
8080,6020039,3,0,0,0,0,0,0,0,0,0,0,0,0,0.498335642,3010019.5,14169.71279,3020039,3000000,6020039,3010019.5,14169.71279,3020039,3000000,0,0,0,0,0,0,0,0,0,92,0,0.498335642,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,0,0,0,0,0,0,0,0,BENIGN,
80,701229,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,16580.8887,11.40854129,100175.5714,250256.943,667009,17,33818,16909,23402.40603,33457,361,701179,175294.75,328191.7676,667009,189,0,0,0,0,72,112,4.278202984,7.130338306,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,81610743,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,142.9101068,0.159292754,6800895.25,21700000,75500000,1,81600000,10200000,26500000,75500000,1,40022,13340.66667,11934.04413,24624,848,0,0,0,0,192,92,0.110279599,0.049013155,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,1005,0,1005,1005,40800000,49100000,75500000,6030851,DDoS,
80,6225877,4,0,24,0,6,6,6,0,0,0,0,0,3.854878598,0.642479766,2075292.333,3594508.298,6225873,1,6225877,2075292.333,3594508.298,6225873,1,0,0,0,0,0,0,0,0,0,80,0,0.642479766,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,6225873,0,6225873,6225873,DDoS,
80,3000895,4,0,24,0,6,6,6,0,0,0,0,0,7.997614045,1.332935674,1000298.333,1731706.778,2999901,0,3000895,1000298.333,1731706.778,2999901,0,0,0,0,0,0,0,0,0,0,80,0,1.332935674,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
80,544008,5,0,30,0,6,6,6,0,0,0,0,0,55.14624785,9.191041308,136002,270011.2222,541017,3,544008,136002,270011.2222,541017,3,0,0,0,0,0,0,0,0,0,100,0,9.191041308,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
80,2668960,5,0,30,0,6,6,6,0,0,0,0,0,11.24033331,1.873388886,667240,1334012.684,2668259,1,2668960,667240,1334012.684,2668259,1,0,0,0,0,0,0,0,0,0,100,0,1.873388886,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
80,72292345,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2201.078258,161.2480547,0.193658125,5560949.615,19000000,68600000,26,72200000,10300000,25700000,68600000,207,104163,20832.6,36267.40092,83896,111,0,0,0,0,172,132,0.110661786,0.082996339,0,5840,777.5333333,1638.521584,2684752.981,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,3566148,0,3566148,3566148,68600000,0,68600000,68600000,DDoS,
443,116010333,40,44,1039,59854,481,0,25.975,81.4847752,2920,0,1360.318182,1087.781351,524.892899,0.724073432,1397714.855,3425892.494,10100000,0,116000000,2974623.923,4564653.755,10100000,48,111000000,2583617.047,4438794.896,10100000,49,0,0,0,0,812,1024,0.344796873,0.37927656,0,2920,716.3882353,1029.123125,1059094.407,0,0,0,1,0,0,0,0,1,724.9166667,25.975,1360.318182,812,0,0,0,0,0,0,40,1039,44,59854,8192,980,39,20,95475.63636,122593.2313,465108,58326,10000000,24799.48514,10100000,9960547,BENIGN,
53,48101,2,2,152,314,76,76,76,0,157,157,157,0,9687.948276,83.1583543,16033.66667,27765.92915,48095,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,41.57917715,41.57917715,76,157,108.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,135.5,76,157,40,0,0,0,0,0,0,2,152,2,314,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
443,1005,5,0,37,0,37,0,7.4,16.54690303,0,0,0,0,36815.9204,4975.124378,251.25,353.1471601,768,4,1005,251.25,353.1471601,768,4,0,0,0,0,0,0,0,0,0,160,0,4975.124378,0,0,37,6.166666667,15.10518675,228.1666667,0,0,0,0,1,0,0,0,0,7.4,7.4,0,160,0,0,0,0,0,0,5,37,0,0,65474,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,
80,5757628,3,1,0,0,0,0,0,0,0,0,0,0,0,0.694730538,1919209.333,3310720.669,5742090,94,5757628,2878814,4049283.752,5742090,15538,0,0,0,0,0,0,0,0,0,104,40,0.521047904,0.173682635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN,
80,5570878,5,0,30,0,6,6,6,0,0,0,0,0,5.385147548,0.897524591,1392719.5,2784109.039,5568883,3,5570878,1392719.5,2784109.039,5568883,3,0,0,0,0,0,0,0,0,0,100,0,0.897524591,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1995,0,1995,1995,5568883,0,5568883,5568883,DDoS,
80,434133,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,26782.11516,16.124091,72355.5,172208.5846,423797,108,10036,5018,6212.64018,9411,625,434025,144675,241776.9091,423797,189,0,0,0,0,72,92,6.910324716,9.213766288,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
55941,1229792,8,2,11607,26,4380,0,1450.875,1891.87703,20,6,13,9.899494937,9459.323203,8.131456376,136643.5556,409554.9509,1228790,2,1229792,175684.5714,464375.8975,1228790,2,4,4,0,4,4,0,0,0,0,184,40,6.505165101,1.626291275,0,4380,1057.545455,1720.253084,2959270.673,0,0,0,1,0,0,0,0,0,1163.3,1450.875,13,184,0,0,0,0,0,0,8,11607,2,26,8192,256,6,20,0,0,0,0,0,0,0,0,BENIGN,
58423,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,241678,3,4,26,11601,20,0,8.666666667,10.26320288,10220,0,2900.25,4922.508194,48109.46797,28.96415892,40279.66667,94684.45412,233477,35,7979,3989.5,4290.016841,7023,956,241581,80527,132514.9618,233477,187,0,0,0,0,72,92,12.41321097,16.55094796,0,10220,1453.375,3574.535052,12800000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,6624824,5,0,30,0,6,6,6,0,0,0,0,0,4.528422189,0.754737032,1656206,3312410,6624821,1,6624824,1656206,3312410,6624821,1,0,0,0,0,0,0,0,0,0,100,0,0.754737032,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3,0,3,3,6624821,0,6624821,6624821,DDoS,
53,49286,1,1,43,71,43,43,43,0,71,71,71,0,2313.030069,40.5794749,49286,0,49286,49286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.28973745,20.28973745,43,71,52.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,78.5,43,71,32,0,0,0,0,0,0,1,43,1,71,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,
24187,8310657,1,6,6,36,6,6,6,0,6,6,6,0,5.053752068,0.842292011,1385109.5,3378169.88,8280756,3,0,0,0,0,0,8301794,1660358.8,3700921.959,8280756,3,0,0,0,0,20,120,0.12032743,0.721964581,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,29901,0,29901,29901,8280756,0,8280756,8280756,BENIGN,
80,784067,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,14836.74227,10.20320967,112009.5714,294661.3032,780235,55,2900,1450,1907.774096,2799,101,784004,196001,389491.1223,780235,149,0,0,0,0,72,112,3.826203628,6.377006047,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,10292795,5,0,30,0,6,6,6,0,0,0,0,0,2.914660206,0.485776701,2573198.75,5142378.621,10300000,1,10300000,2573198.75,5142378.621,10300000,1,0,0,0,0,0,0,0,0,0,100,0,0.485776701,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6029,0,6029,6029,10300000,0,10300000,10300000,DDoS,
80,831485,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13990.63122,9.621340132,118783.5714,313873.6713,830582,3,729,364.5,350.0178567,612,117,831470,207867.5,415143.1321,830582,3,0,0,0,0,72,112,3.60800255,6.013337583,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,41338,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,281266.6312,169.3357202,6889.666667,16178.80179,39910,6,40014,20007,28285.68546,40008,6,41240,13746.66667,22756.01003,40023,567,0,0,0,0,72,92,72.5724515,96.76326866,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
58502,7873631,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,177.6816821,0.762037235,1574726.2,3507142.62,7848485,1,0,0,0,0,0,7860797,1965199.25,3922193.832,7848485,1,1,0,0,0,20,112,0.127006206,0.63503103,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,25146,0,25146,25146,7848485,0,7848485,7848485,BENIGN,
57620,92611275,5,10,11613,68,11595,0,2322.6,5183.42983,20,0,6.8,5.006662228,126.1293509,0.16196732,6615091.071,22000000,82600000,3,92600000,23200000,46100000,92300000,6,92300000,10300000,27300000,82600000,3,0,0,0,0,112,212,0.053989107,0.107978213,0,11595,730.4375,2897.219747,8393882.263,0,0,0,0,1,1,0,0,2,779.1333333,2322.6,6.8,112,0,0,0,0,0,0,5,11613,10,68,229,256,3,20,35967,0,35967,35967,46100000,51600000,82600000,9639307,BENIGN,
55948,91566753,5,10,11613,68,11595,0,2322.6,5183.42983,20,0,6.8,5.006662228,127.568136,0.163814917,6540482.357,23600000,88400000,1,91600000,22900000,45000000,90300000,186,90300000,10000000,29400000,88400000,1,0,0,0,0,112,212,0.054604972,0.109209944,0,11595,730.4375,2897.219747,8393882.263,0,0,0,0,1,1,0,0,2,779.1333333,2322.6,6.8,112,0,0,0,0,0,0,5,11613,10,68,229,256,3,20,1969127,0,1969127,1969127,88400000,0,88400000,88400000,BENIGN,
80,90823405,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,128.3479737,0.132124533,8256673.182,25800000,85800000,1,90800000,13000000,32200000,85800000,1,15921,5307,4555.651326,8922,190,0,0,0,0,172,92,0.088083022,0.044041511,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4974863,0,4974863,4974863,85800000,0,85800000,85800000,DDoS,
53,50905,1,1,43,113,43,43,43,0,113,113,113,0,3064.531971,39.28887143,50905,0,50905,50905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.64443571,19.64443571,43,113,66.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,99.5,43,113,20,0,0,0,0,0,0,1,43,1,113,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,
80,5057868,5,0,30,0,6,6,6,0,0,0,0,0,5.931352894,0.988558816,1264467,2524924.924,5051852,0,5057868,1264467,2524924.924,5051852,0,0,0,0,0,0,0,0,0,0,100,0,0.988558816,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6016,0,6016,6016,5051852,0,5051852,5051852,DDoS,
52392,4019472,1,6,6,36,6,6,6,0,6,6,6,0,10.44913362,1.74152227,669912,1629812.416,3996737,1,0,0,0,0,0,4006926,801385.2,1786259.114,3996737,1,0,0,0,0,20,120,0.248788896,1.492733374,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN,
80,1065511,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,10912.13512,7.508134595,152215.8571,394686.7075,1047170,71,17701,8850.5,11717.46647,17136,565,1065337,266334.25,520621.1506,1047170,190,0,0,0,0,72,112,2.815550473,4.692584122,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,1848457,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,6290.111158,4.327934055,264065.2857,693347.4672,1836401,72,11608,5804,8010.105617,11468,140,1848340,462085,916226.3581,1836401,187,0,0,0,0,72,112,1.622975271,2.704958785,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,4085932,5,0,30,0,6,6,6,0,0,0,0,0,7.342266097,1.223711016,1021483,2042300.721,4084934,1,4085932,1021483,2042300.721,4084934,1,0,0,0,0,0,0,0,0,0,100,0,1.223711016,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
80,1321676,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,8797.163601,6.052920686,188810.8571,497503.2822,1317037,1,4215,2107.5,2909.744405,4165,50,1321675,330418.75,657748.3058,1317037,185,0,0,0,0,72,112,2.269845257,3.783075428,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
53,190,2,2,64,204,32,32,32,0,102,102,102,0,1410526.316,21052.63158,63.33333333,68.63186821,138,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,10526.31579,10526.31579,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,1204244,4,0,24,0,6,6,6,0,0,0,0,0,19.92951595,3.321585991,401414.6667,692672.407,1201242,4,1204244,401414.6667,692672.407,1201242,4,0,0,0,0,0,0,0,0,0,80,0,3.321585991,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
39512,10035786,1,6,6,36,6,6,6,0,6,6,6,0,4.185023475,0.697503912,1672631,4077990.954,9996779,3,0,0,0,0,0,10000000,2004558.2,4467795.349,9996779,3,0,0,0,0,20,120,0.099643416,0.597860496,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,39007,0,39007,39007,9996779,0,9996779,9996779,BENIGN,
80,9079052,4,0,24,0,6,6,6,0,0,0,0,0,2.643447796,0.440574633,3026350.667,5241237.129,9078410,237,9079052,3026350.667,5241237.129,9078410,237,0,0,0,0,0,0,0,0,0,80,0,0.440574633,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,642,0,642,642,9078410,0,9078410,9078410,DDoS,
31286,1238550,1,5,6,30,6,6,6,0,6,6,6,0,29.06624682,4.84437447,247710,541341.8833,1215969,3,0,0,0,0,0,1217990,304497.5,607647.8517,1215969,3,0,0,0,0,20,100,0.807395745,4.036978725,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN,
80,454458,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,25597.52496,17.60338689,64922.57143,171315.4028,453429,4,809,404.5,498.5102807,757,52,454406,113601.5,226551.9616,453429,4,0,0,0,0,72,112,6.601270084,11.00211681,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
53,2866794,2,2,105,182,55,50,52.5,3.535533906,116,66,91,35.35533906,100.1118322,1.395286861,955598,1561769.61,2758962,48169,2818625,2818625,0,2818625,2818625,2807131,2807131,0,2807131,2807131,0,0,0,0,40,52,0.69764343,0.69764343,50,116,67.4,27.94279871,780.8,0,0,0,0,0,0,0,0,1,84.25,52.5,91,40,0,0,0,0,0,0,2,105,2,182,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
59803,78495400,6,9,12982,56,7300,0,2163.666667,3017.91323,20,0,6.222222222,5.783117191,166.0989052,0.191094,5606814.286,17700000,66200000,1,78500000,15700000,35000000,78400000,58,78400000,9797371.5,23200000,66200000,1,1,0,0,0,132,204,0.0764376,0.1146564,0,7300,900.8125,2041.821939,4169036.829,0,1,0,0,1,1,0,0,1,960.8666667,2163.666667,6.222222222,132,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,26807,0,26807,26807,39200000,38200000,66200000,12200000,BENIGN,
53245,454007,7,2,11607,26,5840,0,1658.142857,2430.302891,20,6,13,9.899494937,25622.95295,19.8234829,56750.875,160193.3869,453209,3,454007,75667.83333,184956.8102,453209,3,3,3,0,3,3,0,0,0,0,164,40,15.41826448,4.405218422,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0,BENIGN,
53,61639,2,2,68,484,34,34,34,0,242,242,242,0,8955.369166,64.89397946,20546.33333,35542.26673,61587,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,40,32.44698973,32.44698973,34,242,117.2,113.926292,12979.2,0,0,0,0,0,0,0,0,1,146.5,34,242,64,0,0,0,0,0,0,2,68,2,484,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,
80,6071822,5,0,30,0,6,6,6,0,0,0,0,0,4.940856303,0.823476051,1517955.5,3034479.727,6069675,280,6071822,1517955.5,3034479.727,6069675,280,0,0,0,0,0,0,0,0,0,100,0,0.823476051,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2147,0,2147,2147,6069675,0,6069675,6069675,DDoS,
80,81237661,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,143.4925607,0.14771474,7385241.909,23800000,79200000,1,81200000,11600000,29800000,79200000,1,29941,9980.333333,12120.15909,23536,189,0,0,0,0,172,92,0.098476494,0.049238247,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1983935,0,1983935,1983935,79200000,0,79200000,79200000,DDoS,
